r,phi,x,y,z
2.8181818181818183,1.3962634015954636,0.48937213706134935,2.7753673039434954,2.5584085962673253
2.897979797979798,1.3962634015954636,0.5032289108347711,2.8539529731232576,2.6802683417595308
2.977777777777778,1.3962634015954636,0.5170856846081928,2.9325386423030193,2.7968235951204043
3.0575757575757576,1.3962634015954636,0.5309424583816145,3.0111243114827815,2.9087120965482405
3.1373737373737374,1.3962634015954636,0.5447992321550362,3.0897099806625437,3.0164531985412766
3.217171717171717,1.3962634015954636,0.558656005928458,3.1682956498423054,3.1204765240863033
3.296969696969697,1.3962634015954636,0.5725127797018796,3.2468813190220676,3.221142278099118
3.3767676767676766,1.3962634015954636,0.5863695534753014,3.3254669882018297,3.3187560040083413
3.4565656565656564,1.3962634015954636,0.600226327248723,3.4040526573815915,3.4135795365752433
3.536363636363636,1.3962634015954636,0.6140831010221448,3.4826383265613536,3.5058392848088586
3.6161616161616164,1.3962634015954636,0.6279398747955666,3.5612239957411163,3.595732599803958
3.695959595959596,1.3962634015954636,0.6417966485689883,3.639809664920878,3.683432742385392
3.775757575757576,1.3962634015954636,0.65565342234241,3.71839533410064,3.769092809425181
3.8555555555555556,1.3962634015954636,0.6695101961158317,3.796981003280402,3.852848873813304
3.9353535353535354,1.3962634015954636,0.6833669698892534,3.875566672460164,3.934822522405335
4.015151515151516,1.3962634015954636,0.6972237436626753,3.9541523416399267,4.015122927285306
4.094949494949495,1.3962634015954636,0.7110805174360969,4.032738010819688,4.093848551130826
4.174747474747475,1.3962634015954636,0.7249372912095187,4.111323679999451,4.171088562711154
4.254545454545455,1.3962634015954636,0.7387940649829403,4.189909349179213,4.246924020554599
4.334343434343435,1.3962634015954636,0.7526508387563621,4.2684950183589745,4.321428869569355
4.414141414141414,1.3962634015954636,0.7665076125297838,4.347080687538736,4.394670785523225
4.493939393939394,1.3962634015954636,0.7803643863032055,4.425666356718499,4.46671189484112
4.573737373737374,1.3962634015954636,0.7942211600766272,4.504252025898261,4.537609391507712
4.653535353535354,1.3962634015954636,0.8080779338500489,4.582837695078022,4.607416068501175
4.733333333333333,1.3962634015954636,0.8219347076234707,4.661423364257785,4.676180777800049
4.813131313131313,1.3962634015954636,0.8357914813968923,4.740009033437547,4.743948830357523
4.892929292929293,1.3962634015954636,0.8496482551703141,4.818594702617308,4.810762345349679
4.972727272727273,1.3962634015954636,0.8635050289437358,4.897180371797071,4.8766605563457235
5.052525252525252,1.3962634015954636,0.8773618027171575,4.975766040976833,4.941680080721739
5.132323232323232,1.3962634015954636,0.8912185764905792,5.0543517101565945,5.005855157571567
5.212121212121213,1.3962634015954636,0.9050753502640011,5.132937379336358,5.069217858503391
5.291919191919192,1.3962634015954636,0.9189321240374226,5.211523048516119,5.131798275005901
5.371717171717172,1.3962634015954636,0.9327888978108445,5.290108717695881,5.1936246854906045
5.451515151515151,1.3962634015954636,0.946645671584266,5.368694386875643,5.254723704641492
5.531313131313132,1.3962634015954636,0.9605024453576879,5.447280056055406,5.315120417309946
5.611111111111111,1.3962634015954636,0.9743592191311095,5.525865725235167,5.374838498865699
5.690909090909091,1.3962634015954636,0.9882159929045313,5.60445139441493,5.433900323641641
5.77070707070707,1.3962634015954636,1.002072766677953,5.683037063594691,5.492327062881139
5.850505050505051,1.3962634015954636,1.0159295404513748,5.761622732774454,5.550138773403815
5.93030303030303,1.3962634015954636,1.0297863142247963,5.840208401954215,5.607354478042586
6.01010101010101,1.3962634015954636,1.0436430879982181,5.918794071133978,5.663992238766583
6.08989898989899,1.3962634015954636,1.05749986177164,5.99737974031374,5.7200692232867185
6.16969696969697,1.3962634015954636,1.0713566355450617,6.075965409493501,5.7756017658401415
6.249494949494949,1.3962634015954636,1.085213409318483,6.154551078673263,5.830605422763539
6.329292929292929,1.3962634015954636,1.099070183091905,6.233136747853026,5.885095023391163
6.40909090909091,1.3962634015954636,1.1129269568653268,6.311722417032788,5.939084716749482
6.488888888888889,1.3962634015954636,1.1267837306387485,6.39030808621255,5.992588014465128
6.56868686868687,1.3962634015954636,1.1406405044121704,6.468893755392313,6.045617830254817
6.648484848484848,1.3962634015954636,1.154497278185592,6.5474794245720735,6.098186516324241
6.728282828282829,1.3962634015954636,1.1683540519590139,6.626065093751837,6.150305896966641
6.808080808080808,1.3962634015954636,1.1822108257324353,6.704650762931598,6.201987299619894
6.887878787878789,1.3962634015954636,1.1960675995058572,6.7832364321113605,6.253241583613279
6.9676767676767675,1.3962634015954636,1.2099243732792788,6.861822101291122,6.304079166810498
7.047474747474748,1.3962634015954636,1.2237811470527007,6.940407770470885,6.354510050334171
7.127272727272727,1.3962634015954636,1.2376379208261221,7.018993439650646,6.4045438415379605
7.207070707070708,1.3962634015954636,1.251494694599544,7.097579108830409,6.454189775375811
7.2868686868686865,1.3962634015954636,1.2653514683729656,7.17616477801017,6.503456734302881
7.366666666666667,1.3962634015954636,1.2792082421463875,7.254750447189933,6.552353266829662
7.446464646464646,1.3962634015954636,1.293065015919809,7.333336116369694,6.600887604839001
7.526262626262627,1.3962634015954636,1.3069217896932308,7.411921785549457,6.649067679765413
7.6060606060606055,1.3962634015954636,1.3207785634666525,7.490507454729218,6.696901137726676
7.685858585858586,1.3962634015954636,1.3346353372400743,7.569093123908981,6.744395353689513
7.765656565656565,1.3962634015954636,1.348492111013496,7.647678793088742,6.791557444743622
7.845454545454546,1.3962634015954636,1.3623488847869178,7.726264462268505,6.838394282551743
7.9252525252525245,1.3962634015954636,1.3762056585603393,7.804850131448266,6.884912505037388
8.005050505050505,1.3962634015954636,1.3900624323337611,7.883435800628029,6.931118527366563
8.084848484848486,1.3962634015954636,1.403919206107183,7.962021469807792,6.977018552274882
8.164646464646465,1.3962634015954636,1.4177759798806047,8.040607138987554,7.022618579787152
8.244444444444445,1.3962634015954636,1.4316327536540265,8.119192808167316,7.067924416372572
8.324242424242424,1.3962634015954636,1.445489527427448,8.197778477347077,7.112941683575045
8.404040404040405,1.3962634015954636,1.4593463012008698,8.27636414652684,7.1576758261549704
8.483838383838384,1.3962634015954636,1.4732030749742915,8.3549498157066,7.2021321197758565
8.563636363636364,1.3962634015954636,1.4870598487477134,8.433535484886365,7.246315678266502
8.643434343434343,1.3962634015954636,1.5009166225211348,8.512121154066126,7.290231460487022
8.723232323232324,1.3962634015954636,1.5147733962945567,8.590706823245888,7.333884276824839
8.803030303030303,1.3962634015954636,1.5286301700679783,8.66929249242565,7.377278795344692
8.882828282828283,1.3962634015954636,1.5424869438414002,8.747878161605412,7.420419547614964
8.962626262626262,1.3962634015954636,1.5563437176148218,8.826463830785173,7.463310934230872
9.042424242424243,1.3962634015954636,1.5702004913882437,8.905049499964935,7.505957230053602
9.122222222222222,1.3962634015954636,1.5840572651616651,8.983635169144698,7.548362589183019
9.202020202020202,1.3962634015954636,1.597914038935087,9.06222083832446,7.59053104968036
9.281818181818181,1.3962634015954636,1.6117708127085086,9.140806507504221,7.632466538056059
9.361616161616162,1.3962634015954636,1.6256275864819305,9.219392176683984,7.67417287353688
9.44141414141414,1.3962634015954636,1.639484360255352,9.297977845863745,7.715653772125414
9.521212121212121,1.3962634015954636,1.6533411340287738,9.376563515043507,7.7569128504642215
9.6010101010101,1.3962634015954636,1.6671979078021955,9.45514918422327,7.797953629515939
9.680808080808081,1.3962634015954636,1.6810546815756173,9.533734853403033,7.838779538069982
9.76060606060606,1.3962634015954636,1.6949114553490388,9.612320522582793,7.879393916085709
9.84040404040404,1.3962634015954636,1.7087682291224606,9.690906191762556,7.91980001788128
9.920202020202021,1.3962634015954636,1.7226250028958825,9.769491860942319,7.960001015176831
10.0,1.3962634015954636,1.7364817766693041,9.84807753012208,8.0
2.1,1.4597299198498028,0.2327602197921233,2.087060775368634,0.8944271909999163
2.17979797979798,1.4597299198498028,0.24160488422866863,2.166367077078168,1.1993264102753007
2.2595959595959596,1.4597299198498028,0.25044954866521396,2.2456733787877026,1.4410994680339302
2.3393939393939394,1.4597299198498028,0.25929421310175926,2.3249796804972367,1.647771681742199
2.419191919191919,1.4597299198498028,0.2681388775383046,2.4042859822067713,1.83126605208947
2.4989898989898993,1.4597299198498028,0.27698354197485,2.4835922839163063,1.9979787766438348
2.578787878787879,1.4597299198498028,0.28582820641139534,2.5628985856258404,2.151813893045361
2.658585858585859,1.4597299198498028,0.29467287084794064,2.642204887335375,2.295362034339435
2.7383838383838386,1.4597299198498028,0.30351753528448594,2.721511189044909,2.4304466065048023
2.8181818181818183,1.4597299198498028,0.3123621997210313,2.8008174907544436,2.5584085962673253
2.897979797979798,1.4597299198498028,0.3212068641575766,2.8801237924639778,2.6802683417595308
2.977777777777778,1.4597299198498028,0.33005152859412196,2.9594300941735123,2.7968235951204043
3.0575757575757576,1.4597299198498028,0.33889619303066726,3.038736395883047,2.9087120965482405
3.1373737373737374,1.4597299198498028,0.3477408574672126,3.118042697592581,3.0164531985412766
3.217171717171717,1.4597299198498028,0.3565855219037579,3.1973489993021156,3.1204765240863033
3.296969696969697,1.4597299198498028,0.3654301863403032,3.2766553010116497,3.221142278099118
3.3767676767676766,1.4597299198498028,0.3742748507768486,3.3559616027211843,3.3187560040083413
3.4565656565656564,1.4597299198498028,0.3831195152133939,3.435267904430719,3.4135795365752433
3.536363636363636,1.4597299198498028,0.39196417964993924,3.514574206140253,3.5058392848088586
3.6161616161616164,1.4597299198498028,0.4008088440864846,3.593880507849788,3.595732599803958
3.695959595959596,1.4597299198498028,0.4096535085230299,3.673186809559322,3.683432742385392
3.775757575757576,1.4597299198498028,0.41849817295957525,3.7524931112688567,3.769092809425181
3.8555555555555556,1.4597299198498028,0.42734283739612056,3.8317994129783908,3.852848873813304
3.9353535353535354,1.4597299198498028,0.4361875018326659,3.9111057146879253,3.934822522405335
4.015151515151516,1.4597299198498028,0.44503216626921127,3.9904120163974603,4.015122927285306
4.094949494949495,1.4597299198498028,0.4538768307057566,4.069718318106995,4.093848551130826
4.174747474747475,1.4597299198498028,0.46272149514230193,4.149024619816529,4.171088562711154
4.254545454545455,1.4597299198498028,0.47156615957884723,4.228330921526063,4.246924020554599
4.334343434343435,1.4597299198498028,0.4804108240153926,4.307637223235598,4.321428869569355
4.414141414141414,1.4597299198498028,0.4892554884519379,4.386943524945132,4.394670785523225
4.493939393939394,1.4597299198498028,0.49810015288848325,4.466249826654667,4.46671189484112
4.573737373737374,1.4597299198498028,0.5069448173250285,4.5455561283642005,4.537609391507712
4.653535353535354,1.4597299198498028,0.5157894817615739,4.624862430073735,4.607416068501175
4.733333333333333,1.4597299198498028,0.5246341461981192,4.70416873178327,4.676180777800049
4.813131313131313,1.4597299198498028,0.5334788106346645,4.783475033492804,4.743948830357523
4.892929292929293,1.4597299198498028,0.5423234750712098,4.862781335202338,4.810762345349679
4.972727272727273,1.4597299198498028,0.5511681395077552,4.9420876369118725,4.8766605563457235
5.052525252525252,1.4597299198498028,0.5600128039443005,5.021393938621407,4.941680080721739
5.132323232323232,1.4597299198498028,0.5688574683808458,5.100700240330942,5.005855157571567
5.212121212121213,1.4597299198498028,0.5777021328173912,5.180006542040477,5.069217858503391
5.291919191919192,1.4597299198498028,0.5865467972539364,5.25931284375001,5.131798275005901
5.371717171717172,1.4597299198498028,0.5953914616904818,5.338619145459545,5.1936246854906045
5.451515151515151,1.4597299198498028,0.6042361261270272,5.417925447169079,5.254723704641492
5.531313131313132,1.4597299198498028,0.6130807905635726,5.497231748878614,5.315120417309946
5.611111111111111,1.4597299198498028,0.6219254550001178,5.576538050588148,5.374838498865699
5.690909090909091,1.4597299198498028,0.6307701194366632,5.655844352297683,5.433900323641641
5.77070707070707,1.4597299198498028,0.6396147838732085,5.735150654007216,5.492327062881139
5.850505050505051,1.4597299198498028,0.6484594483097539,5.814456955716752,5.550138773403815
5.93030303030303,1.4597299198498028,0.6573041127462991,5.8937632574262855,5.607354478042586
6.01010101010101,1.4597299198498028,0.6661487771828445,5.973069559135821,5.663992238766583
6.08989898989899,1.4597299198498028,0.6749934416193898,6.052375860845355,5.7200692232867185
6.16969696969697,1.4597299198498028,0.6838381060559352,6.131682162554889,5.7756017658401415
6.249494949494949,1.4597299198498028,0.6926827704924804,6.210988464264423,5.830605422763539
6.329292929292929,1.4597299198498028,0.7015274349290258,6.290294765973958,5.885095023391163
6.40909090909091,1.4597299198498028,0.7103720993655712,6.369601067683493,5.939084716749482
6.488888888888889,1.4597299198498028,0.7192167638021164,6.448907369393027,5.992588014465128
6.56868686868687,1.4597299198498028,0.7280614282386619,6.528213671102562,6.045617830254817
6.648484848484848,1.4597299198498028,0.7369060926752071,6.607519972812096,6.098186516324241
6.728282828282829,1.4597299198498028,0.7457507571117525,6.686826274521631,6.150305896966641
6.808080808080808,1.4597299198498028,0.7545954215482977,6.766132576231164,6.201987299619894
6.887878787878789,1.4597299198498028,0.7634400859848431,6.845438877940699,6.253241583613279
6.9676767676767675,1.4597299198498028,0.7722847504213884,6.924745179650233,6.304079166810498
7.047474747474748,1.4597299198498028,0.7811294148579339,7.0040514813597685,6.354510050334171
7.127272727272727,1.4597299198498028,0.789974079294479,7.083357783069302,6.4045438415379605
7.207070707070708,1.4597299198498028,0.7988187437310245,7.162664084778837,6.454189775375811
7.2868686868686865,1.4597299198498028,0.8076634081675698,7.24197038648837,6.503456734302881
7.366666666666667,1.4597299198498028,0.8165080726041152,7.321276688197906,6.552353266829662
7.446464646464646,1.4597299198498028,0.8253527370406604,7.40058298990744,6.600887604839001
7.526262626262627,1.4597299198498028,0.8341974014772058,7.479889291616975,6.649067679765413
7.6060606060606055,1.4597299198498028,0.843042065913751,7.559195593326508,6.696901137726676
7.685858585858586,1.4597299198498028,0.8518867303502964,7.638501895036043,6.744395353689513
7.765656565656565,1.4597299198498028,0.8607313947868417,7.717808196745577,6.791557444743622
7.845454545454546,1.4597299198498028,0.8695760592233871,7.797114498455112,6.838394282551743
7.9252525252525245,1.4597299198498028,0.8784207236599323,7.876420800164645,6.884912505037388
8.005050505050505,1.4597299198498028,0.8872653880964777,7.955727101874181,6.931118527366563
8.084848484848486,1.4597299198498028,0.8961100525330231,8.035033403583716,6.977018552274882
8.164646464646465,1.4597299198498028,0.9049547169695684,8.114339705293249,7.022618579787152
8.244444444444445,1.4597299198498028,0.9137993814061138,8.193646007002785,7.067924416372572
8.324242424242424,1.4597299198498028,0.922644045842659,8.272952308712318,7.112941683575045
8.404040404040405,1.4597299198498028,0.9314887102792044,8.352258610421854,7.1576758261549704
8.483838383838384,1.4597299198498028,0.9403333747157497,8.431564912131387,7.2021321197758565
8.563636363636364,1.4597299198498028,0.9491780391522951,8.510871213840922,7.246315678266502
8.643434343434343,1.4597299198498028,0.9580227035888403,8.590177515550456,7.290231460487022
8.723232323232324,1.4597299198498028,0.9668673680253858,8.66948381725999,7.333884276824839
8.803030303030303,1.4597299198498028,0.975712032461931,8.748790118969525,7.377278795344692
8.882828282828283,1.4597299198498028,0.9845566968984765,8.82809642067906,7.420419547614964
8.962626262626262,1.4597299198498028,0.9934013613350217,8.907402722388593,7.463310934230872
9.042424242424243,1.4597299198498028,1.002246025771567,8.986709024098129,7.505957230053602
9.122222222222222,1.4597299198498028,1.0110906902081123,9.066015325807662,7.548362589183019
9.202020202020202,1.4597299198498028,1.0199353546446577,9.145321627517198,7.59053104968036
9.281818181818181,1.4597299198498028,1.0287800190812029,9.224627929226731,7.632466538056059
9.361616161616162,1.4597299198498028,1.0376246835177483,9.303934230936266,7.67417287353688
9.44141414141414,1.4597299198498028,1.0464693479542937,9.3832405326458,7.715653772125414
9.521212121212121,1.4597299198498028,1.055314012390839,9.462546834355335,7.7569128504642215
9.6010101010101,1.4597299198498028,1.0641586768273843,9.54185313606487,7.797953629515939
9.680808080808081,1.4597299198498028,1.0730033412639297,9.621159437774404,7.838779538069982
9.76060606060606,1.4597299198498028,1.081848005700475,9.700465739483937,7.879393916085709
9.84040404040404,1.4597299198498028,1.0906926701370203,9.779772041193473,7.91980001788128
9.920202020202021,1.4597299198498028,1.0995373345735657,9.859078342903008,7.960001015176831
10.0,1.4597299198498028,1.108381999010111,9.93838464461254,8.0
2.1,1.5231964381041423,0.09992202322985859,2.0976214122843166,0.8944271909999163
2.17979797979798,1.5231964381041423,0.10371896398751074,2.1773290080373044,1.1993264102753007
2.2595959595959596,1.5231964381041423,0.10751590474516289,2.257036603790292,1.4410994680339302
2.3393939393939394,1.5231964381041423,0.11131284550281503,2.336744199543279,1.647771681742199
2.419191919191919,1.5231964381041423,0.1151097862604672,2.4164517952962665,1.83126605208947
2.4989898989898993,1.5231964381041423,0.11890672701811937,2.4961593910492548,1.9979787766438348
2.578787878787879,1.5231964381041423,0.12270366777577152,2.575866986802242,2.151813893045361
2.658585858585859,1.5231964381041423,0.12650060853342368,2.6555745825552295,2.295362034339435
2.7383838383838386,1.5231964381041423,0.13029754929107581,2.735282178308217,2.4304466065048023
2.8181818181818183,1.5231964381041423,0.13409449004872798,2.814989774061204,2.5584085962673253
2.897979797979798,1.5231964381041423,0.1378914308063801,2.894697369814192,2.6802683417595308
2.977777777777778,1.5231964381041423,0.14168837156403227,2.9744049655671794,2.7968235951204043
3.0575757575757576,1.5231964381041423,0.14548531232168443,3.0541125613201667,2.9087120965482405
3.1373737373737374,1.5231964381041423,0.14928225307933657,3.133820157073154,3.0164531985412766
3.217171717171717,1.5231964381041423,0.15307919383698873,3.213527752826142,3.1204765240863033
3.296969696969697,1.5231964381041423,0.1568761345946409,3.2932353485791293,3.221142278099118
3.3767676767676766,1.5231964381041423,0.16067307535229303,3.3729429443321166,3.3187560040083413
3.4565656565656564,1.5231964381041423,0.1644700161099452,3.452650540085104,3.4135795365752433
3.536363636363636,1.5231964381041423,0.16826695686759735,3.5323581358380918,3.5058392848088586
3.6161616161616164,1.5231964381041423,0.1720638976252495,3.6120657315910796,3.595732599803958
3.695959595959596,1.5231964381041423,0.17586083838290167,3.691773327344067,3.683432742385392
3.775757575757576,1.5231964381041423,0.1796577791405538,3.7714809230970543,3.769092809425181
3.8555555555555556,1.5231964381041423,0.18345471989820597,3.851188518850042,3.852848873813304
3.9353535353535354,1.5231964381041423,0.18725166065585813,3.9308961146030295,3.934822522405335
4.015151515151516,1.5231964381041423,0.1910486014135103,4.010603710356017,4.015122927285306
4.094949494949495,1.5231964381041423,0.19484554217116246,4.090311306109005,4.093848551130826
4.174747474747475,1.5231964381041423,0.1986424829288146,4.170018901861992,4.171088562711154
4.254545454545455,1.5231964381041423,0.20243942368646675,4.249726497614979,4.246924020554599
4.334343434343435,1.5231964381041423,0.2062363644441189,4.329434093367967,4.321428869569355
4.414141414141414,1.5231964381041423,0.21003330520177105,4.409141689120955,4.394670785523225
4.493939393939394,1.5231964381041423,0.2138302459594232,4.488849284873942,4.46671189484112
4.573737373737374,1.5231964381041423,0.21762718671707534,4.56855688062693,4.537609391507712
4.653535353535354,1.5231964381041423,0.2214241274747275,4.648264476379917,4.607416068501175
4.733333333333333,1.5231964381041423,0.22522106823237967,4.727972072132904,4.676180777800049
4.813131313131313,1.5231964381041423,0.2290180089900318,4.807679667885892,4.743948830357523
4.892929292929293,1.5231964381041423,0.23281494974768396,4.887387263638879,4.810762345349679
4.972727272727273,1.5231964381041423,0.23661189050533613,4.9670948593918665,4.8766605563457235
5.052525252525252,1.5231964381041423,0.24040883126298826,5.046802455144855,4.941680080721739
5.132323232323232,1.5231964381041423,0.24420577202064042,5.126510050897842,5.005855157571567
5.212121212121213,1.5231964381041423,0.2480027127782926,5.20621764665083,5.069217858503391
5.291919191919192,1.5231964381041423,0.25179965353594475,5.285925242403817,5.131798275005901
5.371717171717172,1.5231964381041423,0.25559659429359693,5.365632838156805,5.1936246854906045
5.451515151515151,1.5231964381041423,0.259393535051249,5.4453404339097915,5.254723704641492
5.531313131313132,1.5231964381041423,0.2631904758089012,5.52504802966278,5.315120417309946
5.611111111111111,1.5231964381041423,0.26698741656655334,5.604755625415766,5.374838498865699
5.690909090909091,1.5231964381041423,0.2707843573242055,5.6844632211687545,5.433900323641641
5.77070707070707,1.5231964381041423,0.27458129808185766,5.764170816921742,5.492327062881139
5.850505050505051,1.5231964381041423,0.27837823883950985,5.84387841267473,5.550138773403815
5.93030303030303,1.5231964381041423,0.28217517959716193,5.9235860084277165,5.607354478042586
6.01010101010101,1.5231964381041423,0.2859721203548141,6.003293604180705,5.663992238766583
6.08989898989899,1.5231964381041423,0.2897690611124663,6.083001199933692,5.7200692232867185
6.16969696969697,1.5231964381041423,0.29356600187011844,6.1627087956866795,5.7756017658401415
6.249494949494949,1.5231964381041423,0.2973629426277705,6.242416391439666,5.830605422763539
6.329292929292929,1.5231964381041423,0.30115988338542277,6.322123987192654,5.885095023391163
6.40909090909091,1.5231964381041423,0.30495682414307496,6.4018315829456425,5.939084716749482
6.488888888888889,1.5231964381041423,0.30875376490072703,6.48153917869863,5.992588014465128
6.56868686868687,1.5231964381041423,0.3125507056583792,6.561246774451618,6.045617830254817
6.648484848484848,1.5231964381041423,0.31634764641603136,6.6409543702046046,6.098186516324241
6.728282828282829,1.5231964381041423,0.32014458717368355,6.720661965957593,6.150305896966641
6.808080808080808,1.5231964381041423,0.3239415279313356,6.800369561710579,6.201987299619894
6.887878787878789,1.5231964381041423,0.32773846868898787,6.8800771574635675,6.253241583613279
6.9676767676767675,1.5231964381041423,0.33153540944663995,6.959784753216554,6.304079166810498
7.047474747474748,1.5231964381041423,0.33533235020429214,7.039492348969542,6.354510050334171
7.127272727272727,1.5231964381041423,0.3391292909619443,7.11919994472253,6.4045438415379605
7.207070707070708,1.5231964381041423,0.34292623171959646,7.198907540475518,6.454189775375811
7.2868686868686865,1.5231964381041423,0.34672317247724854,7.278615136228504,6.503456734302881
7.366666666666667,1.5231964381041423,0.35052011323490073,7.358322731981493,6.552353266829662
7.446464646464646,1.5231964381041423,0.35431705399255287,7.438030327734479,6.600887604839001
7.526262626262627,1.5231964381041423,0.35811399475020506,7.517737923487467,6.649067679765413
7.6060606060606055,1.5231964381041423,0.3619109355078572,7.597445519240454,6.696901137726676
7.685858585858586,1.5231964381041423,0.3657078762655094,7.677153114993442,6.744395353689513
7.765656565656565,1.5231964381041423,0.36950481702316146,7.7568607107464285,6.791557444743622
7.845454545454546,1.5231964381041423,0.37330175778081365,7.836568306499418,6.838394282551743
7.9252525252525245,1.5231964381041423,0.3770986985384658,7.916275902252404,6.884912505037388
8.005050505050505,1.5231964381041423,0.38089563929611797,7.995983498005392,6.931118527366563
8.084848484848486,1.5231964381041423,0.38469258005377016,8.07569109375838,6.977018552274882
8.164646464646465,1.5231964381041423,0.3884895208114223,8.155398689511367,7.022618579787152
8.244444444444445,1.5231964381041423,0.3922864615690745,8.235106285264356,7.067924416372572
8.324242424242424,1.5231964381041423,0.39608340232672656,8.314813881017342,7.112941683575045
8.404040404040405,1.5231964381041423,0.39988034308437875,8.394521476770331,7.1576758261549704
8.483838383838384,1.5231964381041423,0.4036772838420309,8.474229072523316,7.2021321197758565
8.563636363636364,1.5231964381041423,0.4074742245996831,8.553936668276306,7.246315678266502
8.643434343434343,1.5231964381041423,0.4112711653573352,8.633644264029291,7.290231460487022
8.723232323232324,1.5231964381041423,0.4150681061149874,8.71335185978228,7.333884276824839
8.803030303030303,1.5231964381041423,0.4188650468726395,8.793059455535266,7.377278795344692
8.882828282828283,1.5231964381041423,0.42266198763029167,8.872767051288255,7.420419547614964
8.962626262626262,1.5231964381041423,0.4264589283879438,8.952474647041242,7.463310934230872
9.042424242424243,1.5231964381041423,0.430255869145596,9.03218224279423,7.505957230053602
9.122222222222222,1.5231964381041423,0.43405280990324807,9.111889838547217,7.548362589183019
9.202020202020202,1.5231964381041423,0.4378497506609003,9.191597434300204,7.59053104968036
9.281818181818181,1.5231964381041423,0.4416466914185524,9.271305030053192,7.632466538056059
9.361616161616162,1.5231964381041423,0.4454436321762046,9.35101262580618,7.67417287353688
9.44141414141414,1.5231964381041423,0.4492405729338567,9.430720221559167,7.715653772125414
9.521212121212121,1.5231964381041423,0.4530375136915089,9.510427817312156,7.7569128504642215
9.6010101010101,1.5231964381041423,0.456834454449161,9.590135413065141,7.797953629515939
9.680808080808081,1.5231964381041423,0.4606313952068132,9.66984300881813,7.838779538069982
9.76060606060606,1.5231964381041423,0.4644283359644653,9.749550604571116,7.879393916085709
9.84040404040404,1.5231964381041423,0.4682252767221175,9.829258200324105,7.91980001788128
9.920202020202021,1.5231964381041423,0.4720222174797697,9.908965796077092,7.960001015176831
10.0,1.5231964381041423,0.4758191582374218,9.98867339183008,8.0
2.1,1.5866629563584815,-0.03331852405309686,2.099735668115138,0.8944271909999163
2.17979797979798,1.5866629563584815,-0.03458459591466235,2.17952360355578,1.1993264102753007
2.2595959595959596,1.5866629563584815,-0.03585066777622784,2.259311538996423,1.4410994680339302
2.3393939393939394,1.5866629563584815,-0.03711673963779333,2.3390994744370652,1.647771681742199
2.419191919191919,1.5866629563584815,-0.038382811499358814,2.418887409877708,1.83126605208947
2.4989898989898993,1.5866629563584815,-0.039648883360924314,2.498675345318351,1.9979787766438348
2.578787878787879,1.5866629563584815,-0.0409149552224898,2.578463280758993,2.151813893045361
2.658585858585859,1.5866629563584815,-0.042181027084055286,2.658251216199636,2.295362034339435
2.7383838383838386,1.5866629563584815,-0.04344709894562078,2.7380391516402782,2.4304466065048023
2.8181818181818183,1.5866629563584815,-0.044713170807186266,2.817827087080921,2.5584085962673253
2.897979797979798,1.5866629563584815,-0.04597924266875175,2.8976150225215633,2.6802683417595308
2.977777777777778,1.5866629563584815,-0.047245314530317245,2.9774029579622057,2.7968235951204043
3.0575757575757576,1.5866629563584815,-0.04851138639188273,3.0571908934028484,2.9087120965482405
3.1373737373737374,1.5866629563584815,-0.04977745825344822,3.1369788288434908,3.0164531985412766
3.217171717171717,1.5866629563584815,-0.05104353011501371,3.2167667642841336,3.1204765240863033
3.296969696969697,1.5866629563584815,-0.0523096019765792,3.296554699724776,3.221142278099118
3.3767676767676766,1.5866629563584815,-0.05357567383814468,3.376342635165418,3.3187560040083413
3.4565656565656564,1.5866629563584815,-0.054841745699710176,3.456130570606061,3.4135795365752433
3.536363636363636,1.5866629563584815,-0.05610781756127566,3.5359185060467033,3.5058392848088586
3.6161616161616164,1.5866629563584815,-0.057373889422841155,3.6157064414873465,3.595732599803958
3.695959595959596,1.5866629563584815,-0.05863996128440665,3.695494376927989,3.683432742385392
3.775757575757576,1.5866629563584815,-0.059906033145972135,3.775282312368631,3.769092809425181
3.8555555555555556,1.5866629563584815,-0.06117210500753762,3.855070247809274,3.852848873813304
3.9353535353535354,1.5866629563584815,-0.062438176869103114,3.9348581832499163,3.934822522405335
4.015151515151516,1.5866629563584815,-0.0637042487306686,4.0146461186905595,4.015122927285306
4.094949494949495,1.5866629563584815,-0.0649703205922341,4.094434054131202,4.093848551130826
4.174747474747475,1.5866629563584815,-0.06623639245379959,4.174221989571844,4.171088562711154
4.254545454545455,1.5866629563584815,-0.06750246431536507,4.254009925012487,4.246924020554599
4.334343434343435,1.5866629563584815,-0.06876853617693056,4.33379786045313,4.321428869569355
4.414141414141414,1.5866629563584815,-0.07003460803849605,4.413585795893772,4.394670785523225
4.493939393939394,1.5866629563584815,-0.07130067990006153,4.493373731334414,4.46671189484112
4.573737373737374,1.5866629563584815,-0.07256675176162702,4.573161666775057,4.537609391507712
4.653535353535354,1.5866629563584815,-0.07383282362319252,4.6529496022157,4.607416068501175
4.733333333333333,1.5866629563584815,-0.075098895484758,4.732737537656342,4.676180777800049
4.813131313131313,1.5866629563584815,-0.07636496734632349,4.812525473096985,4.743948830357523
4.892929292929293,1.5866629563584815,-0.07763103920788898,4.892313408537627,4.810762345349679
4.972727272727273,1.5866629563584815,-0.07889711106945446,4.972101343978269,4.8766605563457235
